"vaccine","country_code","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"HepB","JAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.98,0.99,0.97,0.92,0.92,0.9,0.94,0.92,0.96,0.93,0.92,0.91,0.98,0.93,0.97,0.96,0.95,0.89,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
"HepB","JOR",0,0,0,0,0,0,0,0,0,0,0.54,0.85,0.9,0.91,0.92,0.93,0.97,0.95,0.97,0.95,0.95,0.98,0.98,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.98,0.99,0.96,0.89,0.77,0.77,0.77,0.792310921964973,0.812457595065046,0.830649960115599,0.847077592831365,0.861911679322822,0.87530679996153,0.887402540203361,0.898324945155435,0.908324945155435,0.918324945155435,0.928324945155435,0.938324945155435,0.948324945155435,0.958324945155435,0.968324945155435,0.978324945155435,0.988324945155435,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
"HepB","KEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.73,0.73,0.76,0.8,0.81,0.88,0.88,0.9,0.96,0.94,0.93,0.92,0.89,0.89,0.82,0.92,0.91,0.89,0.91,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
"HepB","KGZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.44,0.57,0.99,0.99,0.99,0.97,0.9,0.94,0.97,0.96,0.96,0.96,0.96,0.97,0.96,0.97,0.96,0.92,0.94,0.95,0.86,0.89,0.9,0.906247096413875,0.912103930691708,0.917594882885404,0.92274281000152,0.927569141147376,0.932093966733297,0.936336122102306,0.940313265935387,0.950313265935387,0.960313265935387,0.970313265935387,0.980313265935387,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
"HepB","KHM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.82,0.91,0.92,0.91,0.91,0.91,0.86,0.9,0.91,0.91,0.9,0.89,0.88,0.87,0.87,0.85,0.858950318042055,0.867366581463751,0.875280656656447,0.882722508582588,0.889720314231656,0.896300569306353,0.902488188542941,0.908306600045592,0.918306600045592,0.928306600045592,0.938306600045592,0.948306600045592,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
"HepB","KIR",0,0,0,0,0,0.73,0.07,0.06,0.08,0.36,0.36,0.66,0.97,0.89,0.82,0.9,0.85,0.79,0.73,0.67,0.5,0.88,0.96,0.83,0.86,0.91,0.95,0.94,0.95,0.75,0.82,0.81,0.9,0.95,0.97,0.92,0.9,0.91,0.912537620614328,0.915003691024409,0.91740022864439,0.919729194005843,0.921992492361616,0.924191975244455,0.92632944198169,0.928406641167205,0.938406641167205,0.948406641167205,0.958406641167205,0.968406641167205,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
"HepB","LAO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.45,0.49,0.57,0.5,0.61,0.67,0.74,0.76,0.77,0.83,0.83,0.83,0.83,0.84,0.85,0.8,0.79,0.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
"HepB","LBR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.81,0.7,0.77,0.8,0.8,0.63,0.65,0.73,0.8,0.8,0.7,0.65,0.66,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
"HepB","LCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.84,0.91,0.95,0.85,0.99,0.96,0.95,0.97,0.99,0.98,0.99,0.99,0.99,0.95,0.8,0.95,0.92,0.86,0.8,0.81,0.811963149874745,0.813906015763012,0.815828807246409,0.817731731741071,0.819614994520032,0.821478798735367,0.823323345440114,0.825148833609954,0.835148833609954,0.845148833609954,0.855148833609954,0.865148833609954,0.875148833609954,0.885148833609954,0.895148833609954,0.905148833609954,0.915148833609954,0.925148833609954,0.935148833609954,0.945148833609954,0.955148833609954,0.965148833609954,0.975148833609954,0.985148833609954,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
"HepB","LKA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.62,0.99,0.98,0.98,0.98,0.97,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.96,0.96,0.98,0.981659919135907,0.983182071694926,0.984577891745921,0.985857864376269,0.98703160445349,0.988107928849973,0.989094922673347,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
"HepB","LSO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.6,0.87,0.91,0.9,0.88,0.91,0.93,0.96,0.95,0.93,0.88,0.83,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.880471507225662,0.890099533962269,0.898952022610098,0.907091442805305,0.914575232251382,0.921456202041614,0.927782909332784,0.9336,0.9436,0.9536,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
"HepB","MAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.43,0.84,0.92,0.9,0.95,0.96,0.95,0.95,0.97,0.98,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
"HepB","MDA",0,0,0,0,0,0,0,0,0,0,0.19,0.81,0.87,0.93,0.94,0.92,0.94,0.99,0.99,0.99,0.99,0.98,0.95,0.97,0.89,0.98,0.96,0.94,0.91,0.92,0.88,0.9,0.89,0.94,0.94,0.87,0.87,0.9,0.903048696754671,0.906004447990322,0.908870087333976,0.91164836202396,0.914341935543634,0.916953390174829,0.919485229473433,0.921939880669507,0.931939880669507,0.941939880669507,0.951939880669507,0.961939880669507,0.971939880669507,0.981939880669507,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
"HepB","MDG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.61,0.71,0.81,0.82,0.84,0.77,0.77,0.7,0.73,0.68,0.7,0.68,0.62,0.68,0.65,0.74,0.7,0.68,0.57,0.57,0.602468337158213,0.632485062879637,0.660235292854296,0.685890165100967,0.709607895389833,0.731534752972545,0.751805962637081,0.77054653865047,0.78054653865047,0.79054653865047,0.80054653865047,0.81054653865047,0.82054653865047,0.83054653865047,0.84054653865047,0.85054653865047,0.86054653865047,0.87054653865047,0.88054653865047,0.89054653865047,0.90054653865047,0.91054653865047,0.92054653865047,0.93054653865047,0.94054653865047,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
"HepB","MDV",0,0,0,0,0,0,0,0,0.21,0.63,0.8,0.96,0.5,0.45,0.9,0.96,0.98,0.98,0.98,0.97,0.98,0.98,0.98,0.98,0.98,0.97,0.96,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.99,0.96,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
"HepB","MHL",0,0,0,0,0.03,0.1,0.17,0.24,0.17,0.46,0.47,0.68,0.7,0.8,0.8,0.38,0.76,0.8,0.74,0.72,0.89,0.97,0.93,0.97,0.99,0.97,0.89,0.8,0.8,0.79,0.85,0.73,0.82,0.84,0.82,0.86,0.89,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
"HepB","MKD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.89,0.96,0.97,0.95,0.9,0.96,0.98,0.97,0.97,0.92,0.94,0.91,0.92,0.92,0.84,0.79,0.84,0.854412216275795,0.867526232689214,0.879458986347667,0.890316881090548,0.900196736287591,0.909186650172925,0.917366785413158,0.924810083914344,0.934810083914344,0.944810083914344,0.954810083914344,0.964810083914344,0.974810083914344,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
"HepB","MLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.73,0.83,0.9,0.74,0.74,0.71,0.72,0.66,0.65,0.64,0.66,0.71,0.76,0.77,0.77,0.77,0.7,0.77,0.77,0.771001950469689,0.771999536136145,0.772992776013788,0.773981689034205,0.774966294046512,0.775946609817712,0.776922655033054,0.777894448296388,0.787894448296388,0.797894448296388,0.807894448296388,0.817894448296388,0.827894448296388,0.837894448296388,0.847894448296388,0.857894448296388,0.867894448296388,0.877894448296388,0.887894448296388,0.897894448296388,0.907894448296388,0.917894448296388,0.927894448296388,0.937894448296388,0.947894448296388,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
"HepB","MMR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.39,0.62,0.75,0.85,0.85,0.91,0.92,0.4,0.58,0.75,0.88,0.89,0.9,0.89,0.91,0.9,0.84,0.37,0.71,0.724696073902362,0.738647407845608,0.751891742358969,0.764464905428206,0.776400909415885,0.78773204307011,0.79848895887061,0.80870075594847,0.81870075594847,0.82870075594847,0.83870075594847,0.84870075594847,0.85870075594847,0.86870075594847,0.87870075594847,0.88870075594847,0.89870075594847,0.90870075594847,0.91870075594847,0.92870075594847,0.93870075594847,0.94870075594847,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
"HepB","MNG",0,0,0,0,0,0,0.18,0.47,0.69,0.67,0.88,0.93,0.88,0.91,0.92,0.93,0.95,0.98,0.98,0.98,0.98,0.98,0.98,0.96,0.97,0.96,0.99,0.99,0.98,0.99,0.99,0.99,0.99,0.99,0.98,0.96,0.95,0.95,0.95414995609419,0.957955469476706,0.961445128590156,0.964645149061516,0.967579570643742,0.970270437811408,0.97273796536705,0.975000690302351,0.985000690302351,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
"HepB","MOZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.76,0.76,0.76,0.75,0.75,0.75,0.75,0.74,0.74,0.78,0.81,0.85,0.88,0.88,0.88,0.88,0.88,0.88,0.79,0.61,0.61,0.653770366765083,0.692628310435935,0.727125160654967,0.757750370396237,0.784938460489729,0.809075184749801,0.830503003180716,0.849525940914973,0.859525940914973,0.869525940914973,0.879525940914973,0.889525940914973,0.899525940914973,0.909525940914973,0.919525940914973,0.929525940914973,0.939525940914973,0.949525940914973,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
"HepB","MRT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.68,0.74,0.74,0.64,0.64,0.75,0.8,0.8,0.81,0.73,0.74,0.76,0.77,0.8,0.72,0.68,0.76,0.769310130760813,0.778259100960029,0.786860920814539,0.795129057053939,0.803076454003601,0.81071555384989,0.818058316119247,0.825116236401632,0.835116236401632,0.845116236401632,0.855116236401632,0.865116236401632,0.875116236401632,0.885116236401632,0.895116236401632,0.905116236401632,0.915116236401632,0.925116236401632,0.935116236401632,0.945116236401632,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
"HepB","MWI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.84,0.89,0.93,0.99,0.87,0.91,0.93,0.93,0.97,0.96,0.89,0.91,0.88,0.84,0.88,0.92,0.95,0.94,0.93,0.86,0.867666079102135,0.874912381284269,0.881761892568358,0.888236340314484,0.894356262142293,0.900141071078453,0.905609117136789,0.91077774552643,0.92077774552643,0.93077774552643,0.94077774552643,0.95077774552643,0.96077774552643,0.97077774552643,0.98077774552643,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
"HepB","NAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.82,0.84,0.89,0.88,0.92,0.85,0.88,0.89,0.87,0.93,0.94,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
"HepB","NER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.7,0.75,0.71,0.73,0.81,0.84,0.8,0.85,0.79,0.81,0.81,0.82,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
"HepB","NGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.27,0.42,0.41,0.63,0.49,0.45,0.42,0.43,0.43,0.42,0.53,0.55,0.61,0.66,0.62,0.62,0.62,0.625626067859976,0.631168839300043,0.636629547560494,0.642009407622954,0.647309616480707,0.652531353405024,0.657675780207543,0.662744041498768,0.672744041498768,0.682744041498768,0.692744041498768,0.702744041498768,0.712744041498768,0.722744041498768,0.732744041498768,0.742744041498768,0.752744041498768,0.762744041498768,0.772744041498768,0.782744041498768,0.792744041498768,0.802744041498768,0.812744041498768,0.822744041498768,0.832744041498768,0.842744041498768,0.852744041498768,0.862744041498768,0.872744041498768,0.882744041498768,0.892744041498768,0.902744041498768,0.912744041498768,0.922744041498768,0.932744041498768,0.942744041498768,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
"HepB","NIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.83,0.87,0.85,0.86,0.79,0.86,0.88,0.93,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.92,0.87,0.92,0.932897956294678,0.943716446632114,0.952790731775216,0.960402020253553,0.966786182905144,0.972141062421005,0.97663260441238,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804,0.9804
"HepB","NPL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.27,0.41,0.69,0.82,0.82,0.89,0.82,0.92,0.9,0.92,0.92,0.91,0.87,0.9,0.91,0.93,0.84,0.91,0.9,0.905150504410473,0.910035731864123,0.914669345462311,0.919064304587761,0.923232901149615,0.927186793961696,0.930937041350106,0.934494132081372,0.944494132081372,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
