"country_code_numeric","country_code","country","year","0-0M","0-0F","1-4M","1-4F","5-9M","5-9F","10-19M","10-19F","20-29M","20-29F","30-39M","30-39F","40-49M","40-49F","50-59M","50-59F","60-69M","60-69F","70-79M","70-79F","80-89M","80-89F","90+M","90+F"
760,"SYR","Syrian Arab Republic",1990,0.0159700479142535,0.00955965479822837,0.0238141268349192,0.0153654957597036,0.0220037763652627,0.0148075454252755,0.0247378431573217,0.017090559430549,0.0260460123719941,0.0183304267616647,0.026374685843315,0.01887366242145,0.0263772320309117,0.0191594347173798,0.0269599131276405,0.0196531007996633,0.0281279547821798,0.0206529318770092,0.0290263608819887,0.0214877023876784,0.0292880817422818,0.021743250520914,0.0283949695426468,0.0206373238463852
762,"TJK","Tajikistan",1990,0.0465017763695416,0.0541740108163392,0.0621859136771466,0.0721989234847496,0.05839170492701,0.0673211532949761,0.0668278080684788,0.0753993032981307,0.0740222391539767,0.0800437025172982,0.0777431484653387,0.0809954995390964,0.078724610061191,0.0795750435912192,0.0767985483086941,0.0767842758803521,0.0745702553538305,0.0749761006612091,0.0702732885109101,0.0722515891292964,0.0650017140878994,0.0685073511939342,0.060547039913718,0.0643107077438678
764,"THA","Thailand",1990,0.0289909569965313,0.0204302064690052,0.043080148116337,0.0332906882480478,0.0347140085271224,0.027422202906726,0.0417993970568079,0.0322168545370642,0.0479968745566526,0.0353094976913767,0.0531471271545939,0.0370965955914724,0.0571581755587299,0.0382034561494527,0.0576684728505921,0.0391475278159889,0.0582962275895285,0.0407245646775874,0.0583153759083092,0.0418802514516394,0.0572444638517597,0.0421783239112732,0.0549219605679399,0.0414203485769268
768,"TGO","Togo",1990,0.143044253745686,0.105538652381425,0.175912043326563,0.138330806140773,0.16993442736613,0.136145012443949,0.18827521700441,0.149810794781986,0.201721087731435,0.15716407531603,0.206339833903672,0.156790835795258,0.204095793308663,0.151079697960741,0.197349300567428,0.144073582550305,0.191026505490699,0.141852530353374,0.180158503034675,0.136024150929737,0.16357166823772,0.124123168533898,0.135617863495603,0.100501562473193
776,"TON","Tonga",1990,0.0991511126112207,0.178504460364747,0.139972439490104,0.20841629072364,0.117292440351201,0.149921135213048,0.15129977563363,0.167925449802896,0.189067687761027,0.186788950798682,0.224782603374144,0.202039687340544,0.253521381595505,0.212098541978257,0.2638270915583,0.217482651853087,0.269378271929751,0.224869985871208,0.271958217321766,0.232021845758324,0.269520695191463,0.236360195216802,0.255983944313925,0.232427873899394
788,"TUN","Tunisia",1990,0.0256695038367459,0.0302835335366035,0.0318084741669487,0.0452290329573545,0.0312201691063629,0.0492659401994962,0.0326545466017939,0.0543707925666651,0.0322376677163701,0.0555564553435043,0.0309885586735443,0.0549632398174173,0.0293512142150082,0.0537255468005251,0.0278649484321367,0.0527579623257399,0.0274176492327159,0.0536749619997183,0.0268542330555485,0.0549683138760931,0.0258021736221007,0.0559542967558019,0.0237645395936475,0.0560971196691212
795,"TKM","Turkmenistan",1990,0.022911122277176,0.0271160725247375,0.0260498291321294,0.0315771889315241,0.0269660214783787,0.0325463077788086,0.0297642742513862,0.0343289156409272,0.0329311573768463,0.0351080456682503,0.0349931034459752,0.0346713157303468,0.0358413058075728,0.0333782418604082,0.034908769080054,0.0319308316691334,0.0335818909855369,0.0306864371685431,0.0317199688472654,0.0292059236912615,0.0295940744002562,0.0275487686539416,0.0266615913500789,0.0253897320423766
798,"TUV","Tuvalu",1990,0.0480523917004324,0.0704482539193058,0.0788477614447629,0.096167483828993,0.0605037676028021,0.0671587746827668,0.0772935603801161,0.0803226076652949,0.0946629353496329,0.0935880308732974,0.107652199631334,0.101435799722307,0.117486607720539,0.105775563540805,0.122166896113187,0.107817312697627,0.126473391932649,0.111100604242268,0.129322371178454,0.11426155823578,0.130060148081474,0.116433267991282,NA,0.115906205763465
800,"UGA","Uganda",1990,0.0362501215136232,0.0289524049326872,0.0557765815455247,0.0440269211360364,0.0560522477883758,0.0437867343096848,0.0605917830081287,0.0467869883361534,0.0613741243707296,0.0465990356788857,0.0607662889927577,0.0453594178615371,0.0598648934435726,0.0440791651107451,0.0595749830294413,0.0437596789696248,0.0618633776610673,0.0456087724795235,0.0643527507927809,0.0476401404563528,0.0660815218700078,0.0491333866522607,0.0659962375103064,0.0494944338431735
804,"UKR","Ukraine",1990,0.00792093124151608,0.0102602768774894,0.0107937021972979,0.0143523622326334,0.0136650220964954,0.01808461774168,0.0146507326920535,0.0185473215703104,0.0148364219325633,0.0172757171832137,0.0145681325037384,0.0154969827258131,0.0139314848803686,0.0136881403221407,0.0127252236739103,0.0120453056858697,0.0113675499741489,0.0108025540591942,0.01007637544754,0.00993624307803644,0.00914132824179367,0.00938526971656764,0.0082282792757452,0.00865554004912666
807,"MKD","Macedonia, the former Yugoslav Republic of",1990,0.0173891871039246,0.0166973367426217,0.0327153628725269,0.0301621014105563,0.027301336998016,0.0243656407660288,0.0334069910968298,0.0282811174122442,0.0385258800507206,0.0304494991253511,0.0416947841356981,0.0311803870086239,0.0434000204667788,0.0312408482054561,0.0425727864866579,0.0309406024737304,0.0389634982662682,0.0303170499113397,0.0326666014829177,0.0284101325061447,0.0263963013249839,0.0256150630308821,0.0199617347969558,0.0217334685498529
818,"EGY","Egypt",1990,0.0129110487488858,0.0127252372079041,0.0251892130943025,0.0250800295659997,0.0124232330174479,0.0123897125526933,0.0187427770507516,0.018686090997787,0.0257690584106838,0.0257621748326362,0.0312195533893012,0.0313472788347979,0.0356698613151935,0.0361810819132237,0.0406530546952927,0.0424168995002447,0.0451393774852778,0.0486659714191386,0.0466069660628234,0.0522276010825079,0.0437361081751284,0.0509627323935793,0.0338251798352466,0.0397656602224649
834,"TZA","Tanzania, United Republic of",1990,0.0476298738951218,0.0388689950814136,0.069239864258209,0.055634190154661,0.0536732345222078,0.0418628497968005,0.0676436126569353,0.0507213963709644,0.0805944532199886,0.0587291720243216,0.0894598893580729,0.0638244373438335,0.0954113782801369,0.0669060528405829,0.101009577047573,0.0695580415349302,0.107228297213691,0.0730295288005897,0.111540025166933,0.0755735373431525,0.113170583232643,0.0765284697782111,0.111211667099748,0.0752531560344844
854,"BFA","Burkina Faso",1990,0.0793384462635077,0.0669855763796545,0.0979569628607571,0.0779079404500178,0.100549164750483,0.0774690756563658,0.108245741317948,0.0820710510193193,0.112644168792773,0.0843515336072412,0.114317721183053,0.0844505263967487,0.115266769910187,0.0836130235586775,0.118053682737762,0.0842639817869675,0.121909924696933,0.0874842756807568,0.12342722873089,0.0894906736154464,0.121827322312924,0.0890063758229432,0.114357322946782,0.0836437872677129
860,"UZB","Uzbekistan",1990,0.0520644971669911,0.0537143066568592,0.0619579358002155,0.0628201731100365,0.0611084387167304,0.0599514124143411,0.0692591055835321,0.0640085774939849,0.0777966691069912,0.0662276557833608,0.0834032848479241,0.06653103863504,0.0865221562699754,0.0656721006964619,0.0870322345883871,0.0645028186169477,0.0865097131137665,0.0635622572361698,0.0843939583899691,0.0620095899352176,0.0812174471483314,0.0598388427320652,0.0777134918415743,0.0574087483531865
862,"VEN","Venezuela, Bolivarian Republic of",1990,0.0126974872343554,0.0124355740345474,0.0238341004138371,0.0245403800440754,0.0204261166234297,0.0210633631905448,0.0243755953876411,0.0247278486181021,0.0267322907024602,0.0264653591550433,0.0277824387151497,0.0268376617044204,0.0281811193001836,0.0266291503430562,0.0282302916693012,0.0265731631063231,0.0282048434153561,0.0268293603318877,0.0277036234601328,0.0269759556666432,0.026708428510602,0.0268931500943847,0.0253027886826604,0.0264737945759488
882,"WSM","Samoa",1990,0.0277148825160783,0.0365054477709815,0.0466123943889955,0.0602475770569417,0.0349864197240073,0.042791922174621,0.0456623694538947,0.0517251712609405,0.0560899324447603,0.0593175542483538,0.0648061375808644,0.0643616623008267,0.0717605374532565,0.0674521033590132,0.0752458242027006,0.0691900680262362,0.0785044296298534,0.0721249787703521,0.0807966356127571,0.074980680063554,0.0815592060396449,0.0769567866007122,0.0793324263350951,0.0766720883034162
894,"ZMB","Zambia",1990,0.0398666530413492,0.0539462873783426,0.0610510089962222,0.0816435384317669,0.0581026192020601,0.0763776524516863,0.0660023709127123,0.0843311646678912,0.070636017122517,0.0870103088019907,0.0721782706915021,0.0863638576232769,0.0716139347866798,0.0839333242348386,0.0696713256924979,0.0810113542286714,0.0693119132496261,0.0811918395605011,0.0683381359265058,0.0816481060601944,0.0658394961454633,0.0812161758011311,0.0604063828148024,0.0789697016413422
4,"AFG","Afghanistan",2019,0.00321305374982238,0.00298205037744227,0.00422084815059722,0.00399866588067,0.00817493661791792,0.00776978562812203,0.0160844645803075,0.0153223061278315,0.021452439633691,0.0204812836746287,0.0221308974327971,0.0210244958496083,0.0221637536228528,0.020816216814562,0.0215481880717816,0.0201120534641711,0.0210686120986486,0.0198085964212984,0.0202960968176154,0.0194155385286005,0.0190178281386924,0.018617089083216,0.0166999563824269,0.0167739034845238
8,"ALB","Albania",2019,0.00178504976131257,0.00180411627639148,0.00325223182145964,0.00306595679122459,0.00603979398510207,0.00542104108752111,0.00703702760031635,0.00586507547036221,0.0122610107803353,0.00939348083585845,0.139121834298701,0.0995017788872564,0.146894082431111,0.098585333230259,0.151729770645018,0.097565849396862,0.150353463961828,0.0979907589133465,0.134387708168281,0.0941405083752891,0.109037047987744,0.084194841972911,0.0760493950032701,0.0622114106536337
12,"DZA","Algeria",2019,0.000524173584230066,0.000714598115589588,0.00067760030767529,0.00102067830540593,0.00309888717710915,0.0048222492652271,0.00486633574595938,0.007506885456884,0.0274664715195121,0.0412569366650951,0.0281027993425941,0.0410426849467991,0.0281295228786654,0.0399444940041688,0.0279057804272572,0.038695246848416,0.028111137553887,0.0387702497424937,0.0274689649690659,0.0387765525479129,0.0252046285329281,0.0377805779537523,0.0197382731070577,0.0339521147369998
24,"AGO","Angola",2019,0.0472215895774529,0.0286562480900662,0.0587947135063908,0.0366296437429061,0.0927221470648219,0.0573422496326636,0.126982132339802,0.0756796385256794,0.170197200556116,0.0969742875581792,0.174903147109608,0.0958227111142061,0.177414957317128,0.0940010273095368,0.179500765087959,0.0927184284481153,0.184195939411171,0.0937695091310648,0.186880904329704,0.0945027396589538,0.185779224489466,0.0939388484322232,0.178926093301745,0.0911922626160199
31,"AZE","Azerbaijan",2019,0.00050744953277835,0.000487914325815819,0.000618842838796322,0.000625879299286143,0.00499115939589175,0.00508081124732402,0.0123570199799789,0.0122298088371461,0.0250482972879357,0.0232833371020558,0.0272673572397619,0.0241795298588914,0.0290484040586775,0.0248580196221613,0.0301845569685634,0.0255655261408294,0.0309572510968965,0.0263786965418543,0.0302930490762642,0.0261806491306546,0.0276292336598319,0.0242811265297439,0.021398982537656,0.0188493769669887
50,"BGD","Bangladesh",2019,0.0035046147256303,0.00405467529191184,0.00560096326587516,0.00526483059834921,0.00311867981492802,0.00255204973771284,0.0155301787391131,0.011114148690373,0.0416815138667128,0.0279561425555114,0.0479955175743939,0.0307271978302541,0.0527996861893539,0.0329181415768364,0.0576176795693071,0.0353911129446795,0.0615787987082629,0.036862315425911,0.0642684743210089,0.0377169648657941,0.0637729295555699,0.0378592218260426,0.0526100240776372,0.0359261926730549
51,"ARM","Armenia",2019,0.000447805827979664,0.000414673236821845,0.000677004846573429,0.000595658487749047,0.00237174154951425,0.00200950011669314,0.0029883331272746,0.00239268285952752,0.0255910199323406,0.0189867146869325,0.0285058755493439,0.0199792750862462,0.0297919590671629,0.0200539646675353,0.0300807667998465,0.0203086821421598,0.030215982425827,0.0208129888264328,0.0292392198319139,0.020660679784917,0.0268995017329149,0.0193814705943842,0.0226555900769907,0.0161819155593896
64,"BTN","Bhutan",2019,0.00134945776841519,0.0010617679540309,0.00162999497530215,0.00124323551809358,0.0027900285559661,0.00208136353583521,0.00343220530241759,0.00250789119343978,0.0385620683054662,0.0271149325404519,0.0594227744339845,0.0421200632835519,0.0619218997026286,0.0438500806352381,0.0671078846305749,0.0480975874841506,0.0728895080112315,0.0528812058049997,0.0771617415277102,0.0566264087142902,0.0790980111895111,0.058642460389596,0.076989250183375,0.0577980538790868
68,"BOL","Bolivia, Plurinational State of",2019,0.000903755917616881,0.000443378008523255,0.00191989525503971,0.00123253611351285,0.00075468170223325,0.00051099385009198,0.00131139317118697,0.000897786624416439,0.00937411968048623,0.00637815896472329,0.0109815032407636,0.00743270889642152,0.0121342588536043,0.00820925538940487,0.0127874731829811,0.00872220010972881,0.0130188765154171,0.00890625530027192,0.0122681830831181,0.00845479865271783,0.0105657289212748,0.00734386374103617,0.0077412202760234,0.00537065417190354
70,"BIH","Bosnia and Herzegovina",2019,0.00331925501931898,0.0036021269493755,0.0072189386765669,0.00672295656460339,0.00575810306920449,0.00490134511698153,0.0104996749405438,0.0078346091414896,0.0345321687270824,0.0228538432400593,0.0514689481300577,0.0312718233289558,0.0546255818927703,0.0311301313305402,0.054029186255721,0.0302789578934413,0.0480034025178844,0.0283073890959784,0.0367257390019013,0.0237216478686017,0.0252983946772917,0.0178741743685367,0.017622068284286,0.0122895940635814
84,"BLZ","Belize",2019,0.00236167079243826,0.00524226263148628,0.00483865232910373,0.0083359693934586,0.00591039608764685,0.00907495847083901,0.00941614573133311,0.0129686989599422,0.0436585908907464,0.0540362400996598,0.0479237850414261,0.0546670919571885,0.0501175499376848,0.0539548067366389,0.0494111596923482,0.0524343179645149,0.0464657444544186,0.0509794461252282,0.0412105783043507,0.0483486479831441,0.034165059593796,0.0441624415204007,0.025350965622503,0.0382168910207981
90,"SLB","Solomon Islands",2019,0.00759957761704294,0.00586301581974297,0.0106006145110593,0.00769741967844254,0.0345429637623206,0.0241202447510574,0.0534701619480284,0.0367065780810633,0.0703459012060975,0.0479860865825253,0.234052947069342,0.154005255435204,0.235980923308168,0.147974284033728,0.226678809580443,0.138378311973488,0.223537603184237,0.133610270446713,0.223576752622289,0.13164511043583,0.223653920590146,0.130675056787003,0.220567391105296,0.128904839183068
104,"MMR","Myanmar",2019,0.010056258022944,0.00604911732482965,0.0143404039206164,0.00922170017780104,0.0265369978247079,0.017195796590886,0.0334573292011522,0.0201919123673363,0.0937612882962274,0.0509409231862308,0.10040744308333,0.0494499919351304,0.0993500992619871,0.0461459698658853,0.0849040947398971,0.0414428084839837,0.0730853071033658,0.0378899973897299,0.0645588656793814,0.0346568410054453,0.0571346483624069,0.0312152633575315,0.0472453661509003,0.0269045181535696
108,"BDI","Burundi",2019,0.0105158329221961,0.00828055182190946,0.01622731978276,0.0128138972983563,0.00706190251761325,0.00548672934365584,0.0271299666356562,0.0202866247996893,0.116632431341995,0.0844593990691429,0.126406321948459,0.0891735083363586,0.134317025735391,0.0930819520060548,0.142029378180895,0.0974041626792081,0.149089808167348,0.102156709614526,0.151244266948016,0.103504782006092,0.147676247555039,0.100693940650442,0.135780063022459,0.0929900630104422
112,"BLR","Belarus",2019,0.00350483906920583,0.00133427195304486,0.00424919137006977,0.0016748039154214,0.0120377661527496,0.00479413284965173,0.0159216708243344,0.00623437784920736,0.152659962936041,0.0582591714359491,0.220190418478038,0.0805906092009982,0.209220023140518,0.0734914093761639,0.191075387181047,0.0632259919226769,0.172338424935422,0.0533372869324357,0.156134061287616,0.0457852916357723,0.141782083033476,0.0393513889983184,0.124011558872451,0.0298432594816803
116,"KHM","Cambodia",2019,0.00146339467196593,0.00117196414242586,0.00209432987726938,0.00198729332462023,0.00642919998733842,0.0064727212343494,0.0116074350042504,0.011730617857512,0.0612103419442834,0.0599652994379962,0.0648959519618241,0.0620214453629784,0.0660703190800988,0.0621877704289452,0.0636140595510156,0.0606036370570151,0.0615756161091774,0.0599091848072664,0.058471368393401,0.0581024819334166,0.0538832837218377,0.054429760538599,0.0470727463336786,0.0479925954892433
120,"CMR","Cameroon",2019,0.0143928056368606,0.015718232771736,0.0169957403313838,0.0193462021659865,0.0231172514960358,0.026256675948144,0.0386129122571996,0.0422705557065686,0.10043632647938,0.104808517691704,0.107754373384256,0.106396685631646,0.115476789467267,0.106476185310076,0.126483122810175,0.107406865287057,0.134744343934371,0.110586967033506,0.136916925899086,0.110104126384367,0.132484239763761,0.103819854400292,0.118177782342561,0.0879903954465053
132,"CPV","Cabo Verde",2019,0.00234471847923112,0.00192470397440177,0.00302857691274849,0.00238410671373122,0.0106162661855388,0.00810697916039487,0.0264277531156919,0.0191544226464221,0.119146625331505,0.0822075845711784,0.123889067020307,0.0809436548657711,0.125927759825266,0.0786444352377042,0.123266732366176,0.0769664320194112,0.121730003811862,0.0774631075154942,0.119341256292658,0.0769152266464618,0.115156806383318,0.0740405939764527,0.106527594554781,0.067223042747035
140,"CAF","Central African Republic",2019,0.0306545506057423,0.0265118418734908,0.0441414038432329,0.0357796299299881,0.0581972083162534,0.0449583815872322,0.0773007252711301,0.0571508698508196,0.117900102978066,0.0842105315385443,0.127976434830301,0.0888249913375194,0.135332499433057,0.0919083574257403,0.141705004409426,0.0944600917048087,0.148701736237732,0.0980135447429804,0.153549503215733,0.100968846986947,0.155516403861181,0.102658945031488,0.153576441653673,0.102486705192268
144,"LKA","Sri Lanka",2019,0.00266382465702191,0.001799081001069,0.00438628720254051,0.00294243211552877,0.00182418116475717,0.00119097088375919,0.0071006917618088,0.00423851918227686,0.0349798449427176,0.0192363300391634,0.0381655618919202,0.0193797349782914,0.0395085012868616,0.0192431326304747,0.0378954718552693,0.0192079348147727,0.036776266834496,0.0197925822142354,0.034728675838301,0.0198092569162386,0.0305522220752936,0.018363246680634,0.0218725318780373,0.0137062568188433
148,"TCD","Chad",2019,0.114074659498437,0.0776620421951336,0.131508626317931,0.0902066078209267,0.171006765451707,0.118979543238451,0.240676758464817,0.170806687363257,0.286209056656582,0.206148799412457,0.284881027361138,0.206310201616084,0.281322347121201,0.20302976336378,0.279402158938868,0.20057222624548,0.278518527987147,0.20221756844419,0.273172977460098,0.200264673221611,0.262334128936613,0.192281069602951,0.242881925467226,0.175014424629324
156,"CHN","China",2019,0.00200069137999018,0.00147257404338689,0.00263190944896756,0.00190936459608944,0.00522113958891843,0.00376191646332659,0.0121535888547339,0.00869123642703913,0.0870928511850248,0.0608702296293857,0.0896690804574226,0.0611905346951837,0.0948135925897887,0.0619528174755378,0.0959516091525411,0.0619522501470523,0.0973407219529802,0.0627404043074647,0.100072645241183,0.0643164392825009,0.0991848683238336,0.0645169112060755,0.0910327743763587,0.062825114634839
170,"COL","Colombia",2019,0.000639096522595614,0.00106374907242112,0.00120623517430072,0.00213803047490618,0.00162597516557393,0.00299813437743037,0.00236361202721371,0.00451280303268242,0.0048214097300927,0.00937324600693562,0.0129914079979081,0.0254526754414636,0.0128706553984447,0.0252914008427308,0.01285993769756,0.0253745755191362,0.0131737595248948,0.026088969132484,0.0134515982301918,0.0268983948676213,0.0135713604641315,0.0275777169189483,0.0135011336369818,0.027970810647527
174,"COM","Comoros",2019,0.00888907615206372,0.00736757536035056,0.0138312750942286,0.0111310137479568,0.0179755382745967,0.0143573123283378,0.0301098443464588,0.0239289915994643,0.088748421362713,0.0701639868256662,0.0909878008009498,0.0715166664429802,0.0907225213174243,0.0708510098006129,0.0889422599235566,0.0689273017210874,0.0892560719326685,0.0688212002753295,0.0887861282866125,0.0681804346018979,0.0864063915883445,0.0661933769699673,0.0803682705959975,0.0620982586508198
178,"COG","Congo",2019,0.0170376090874126,0.0223657646941614,0.0227530183378133,0.0315625667342595,0.0347549973473514,0.0493464413878131,0.0740002112161712,0.105642455753898,0.106855078981202,0.151117388809004,0.105364593589376,0.14706526170227,0.102248476314861,0.140913388388076,0.0983603251036803,0.135035548729246,0.0961472496518059,0.134405322989662,0.0918328859405027,0.134699024895595,0.0842076815222126,0.133878169631229,0.070531048703044,0.129954708961541
180,"COD","Congo, the Democratic Republic of the",2019,0.0294430171327623,0.0242990901358994,0.0375501531061853,0.0313047774933662,0.0531785624603424,0.0436064714480873,0.121343685312591,0.0944698933309194,0.185571242399586,0.13687738163744,0.191734135770777,0.134284624247668,0.194793371150107,0.13079681985881,0.194676634074709,0.128046583286126,0.193898741900266,0.128175683051148,0.186845034744718,0.127317483974761,0.172118940742387,0.123718370908557,0.145295198552194,0.113844736341422
192,"CUB","Cuba",2019,0.000106553534376553,0.000238275861222759,0.000253485235094103,0.00041458569087527,0.000554151200755721,0.000817102033140773,0.00125800105741615,0.00168058080415398,0.00105992959979566,0.00129140988817738,0.0114964935295461,0.0129785255514542,0.0116174799870118,0.0123371081994681,0.0112443668198798,0.0116705886188784,0.0105037166798844,0.0110929216679933,0.0091252931912939,0.0104266014142536,0.00733282878379124,0.00961229366232638,0.0054535328255414,0.00866654026289372
204,"BEN","Benin",2019,0.0297290707716334,0.0210027102909278,0.0345731978156976,0.0244688123636415,0.0475502344642702,0.0338683341784975,0.052354163290969,0.0375625825326728,0.179601597119767,0.129020315628655,0.180946753072289,0.129063214666885,0.180620925584928,0.127166815800025,0.180380888501565,0.126169943962317,0.180720583315468,0.128031106599027,0.177808725328848,0.127432432812377,0.170513405382294,0.122485116119273,0.155403938853345,0.109988516062021
212,"DMA","Dominica",2019,0.000660953400243484,0.00161605398883922,0.00159103714562476,0.00287643488110801,0.00112813632596915,0.00180910846688306,0.00843651003189274,0.0118272883777583,0.0165448216122326,0.0208838563568269,0.0182383394865282,0.0209692077692203,0.0191077651861537,0.0204367713831512,0.0189020313438506,0.0197661973745989,0.0181113998595653,0.0192963581711842,0.0164426967754767,0.0183242910577712,0.0139991335247907,0.0167116822710361,0.0105390817658192,0.0141682554643189
218,"ECU","Ecuador",2019,0.000470465777470064,0.00025081004500961,0.00124779338434441,0.000809539412687795,0.00225359607008646,0.00148635531968699,0.00259980992123134,0.00171328688357175,0.017536760463634,0.0115031786247157,0.0255675172915057,0.0167552933137789,0.0285301617553047,0.0188003730069444,0.0308704884467211,0.0205924765156541,0.0325585451088564,0.0221928200327103,0.0320501694870803,0.0225598305711609,0.0287748291532726,0.0209039350383212,0.0211445869795091,0.01546369849618
222,"SLV","El Salvador",2019,0.000112003922833178,0.000110999973156918,0.000220544664089319,0.000221706862466697,0.000572646751593416,0.000573211661265958,0.000613020369254629,0.000599273244433179,0.00418993754113709,0.00400482343819426,0.00640627133911593,0.00600303983276642,0.00643502891068041,0.00602720421942982,0.00632914879832645,0.00604806146871396,0.00628887829467547,0.00613558809704897,0.00615942223011201,0.0061802442678466,0.00589804178413211,0.00614594481897223,0.00549396868561768,0.00600325147504116
231,"ETH","Ethiopia",2019,0.00992734611100654,0.0103810148657866,0.0187119593821598,0.0161435041335002,0.0321279051177143,0.025841065652118,0.0596264793715212,0.0449355501608723,0.075799684728136,0.0559629198777909,0.074848428644876,0.0557497670831371,0.0711110370939164,0.0542803060166243,0.066383186930027,0.0523188830527978,0.0619000934478655,0.0510137905447273,0.0553323132559184,0.047970741235504,0.0461645781220785,0.0425269829839192,0.0332435805506936,0.0324871367750763
232,"ERI","Eritrea",2019,0.00775943174212447,0.00628856823992848,0.0120810761480892,0.00991082578534173,0.00792301906234685,0.0064072219678938,0.0114642444130121,0.00905369150625658,0.0913403141513704,0.0704684394682397,0.0959616213124922,0.0726121170204137,0.096635789526708,0.0721172706140135,0.0939618731810235,0.0700274903267195,0.0932151457605124,0.0697042578250202,0.092399969471767,0.0690325811552196,0.0903982652838452,0.0671603636973066,0.085902544824099,0.0635360449099722
242,"FJI","Fiji",2019,0.000998375787490233,0.000859952060341527,0.00148911217628474,0.00128585410853958,0.00644349871650316,0.00568421200615507,0.0118863687497062,0.0112481481018185,0.0142743072740393,0.0147766473617648,0.0370066280475582,0.0406584959040017,0.0507799814363136,0.0574544367981317,0.0509741561496414,0.0599982241429203,0.0514566644745074,0.0630492860234472,0.0515779143428589,0.0661380552994619,0.050846700015175,0.0685448124425794,0.0481271209302576,0.0695353267518012
262,"DJI","Djibouti",2019,0.00203527287150827,0.0015617751372835,0.0031617479976038,0.00243813829497185,0.0305448823328978,0.0234923456113461,0.0534529575814455,0.0405041194245078,0.0800609825186561,0.0598479484516432,0.0817441625224667,0.0604413463035126,0.0811710406463912,0.0595923598342153,0.0790238111624271,0.057974306544557,0.0787028125797858,0.0579263907824277,0.0778515612652516,0.0574465009692263,0.0753896242741629,0.0557381049808143,0.0699452768700174,0.0520975061849911
268,"GEO","Georgia",2019,0.000593243934043143,0.000338946142715958,0.000745137787861331,0.000506242245200653,0.00432880123606908,0.00314382916376344,0.0119877217155989,0.0087095053191889,0.0240850633557247,0.0170952807594592,0.0244445468461208,0.01714794388221,0.024558255883778,0.0173334307291595,0.0248024483336671,0.017862836344689,0.025083833030052,0.0184396640221758,0.023987306143099,0.0182773767879727,0.021744266573725,0.0173658608227795,0.0190202741626321,0.0159355066383713
270,"GMB","Gambia",2019,0.0130235711393616,0.0126191825324534,0.0175305290687454,0.016089207183127,0.012295569865805,0.0105290922750296,0.018841131608339,0.0149304947426278,0.0500962460458796,0.0372758402874096,0.144376082036202,0.104056174792113,0.156795495486165,0.111219326619771,0.173191178350449,0.12168724289587,0.186484662785856,0.133679748002612,0.193216702631928,0.14165258911984,0.192148423612512,0.142985048344457,0.178905174609503,0.135008348739408
288,"GHA","Ghana",2019,0.016382854185445,0.0185282767414104,0.0227721979035866,0.0217764406029314,0.0172445443951071,0.01475770844951,0.0311965007614801,0.0246503499906822,0.166306378313282,0.123933131474533,0.177633955759578,0.125704918397255,0.184419853796078,0.124295274551001,0.190217420740758,0.124599765325902,0.19633939050407,0.128257045404924,0.199779157921411,0.130084790754327,0.198914832814764,0.128055384206615,0.191274799825594,0.120591196420495
296,"KIR","Kiribati",2019,0.0105771753613448,0.0157978994529827,0.0139500935809303,0.0189354876004941,0.0736733368229504,0.0925634484001873,0.0911545588646768,0.10736191564237,0.140452946880052,0.157771055488459,0.259063669174468,0.27788003290084,0.269531673285932,0.278631220802483,0.266669491811225,0.274958411767135,0.265608832177141,0.277267249705838,0.262949948286033,0.28082639630465,0.255994985746488,0.282862362614364,0.244078748799407,0.278774985078523
308,"GRD","Grenada",2019,0.00042509345688759,0.00100136046011897,0.00095038988570155,0.00170814945345684,0.00131809192313397,0.00207715103624979,0.00233507668416696,0.00313786547282986,0.0154872638767378,0.0178780090242434,0.0172542581709844,0.017613142365216,0.0183003494250756,0.0168174404658784,0.0184086720769586,0.015848413647527,0.0182392603481,0.0151276660517901,0.0162686691776539,0.0141579493304672,0.01300697643115,0.0129330063246753,0.00962231610386741,0.0114155700537369
320,"GTM","Guatemala",2019,0.000145233277850604,0.00015134519511466,0.000334949604120955,0.000339070557051642,0.000786344415593339,0.000797200942638479,0.00168555961490256,0.00169223919774186,0.00321863439606096,0.003180915869524,0.00353399666743238,0.00345268035746474,0.00368248235395407,0.00359429379592671,0.00368679938566711,0.00365271654822628,0.00371760895467755,0.00372863029541217,0.00370643199214524,0.00376978253540497,0.00360070190011188,0.00374337901846873,0.00330163892088548,0.00361202586270451
324,"GIN","Guinea",2019,0.0607237097060232,0.0456376218958818,0.0714307434653172,0.053601845388014,0.0821206319138253,0.0610198788456821,0.120223768363566,0.0871642861870747,0.18158815518103,0.127942956463463,0.190048926823509,0.129315789919165,0.195816466734599,0.128427033393041,0.198676297882179,0.127796854189662,0.200017553330173,0.129247195610244,0.195373211969216,0.12769366895895,0.184591637805052,0.121824198163637,0.167667547775596,0.110187816884969
328,"GUY","Guyana",2019,0.001430360899482,0.00317209254024673,0.00334100941575335,0.00557357888377611,0.00228071789632866,0.00324951762427659,0.00390551795046019,0.00467320534742664,0.0298615760772883,0.0304506252969312,0.0344303715343806,0.031045875596383,0.0367420185931661,0.0307018682517818,0.0352729933008586,0.029596548936832,0.0323036795773707,0.028595753625474,0.0288630936300041,0.0273057996957922,0.0249427904505872,0.0253854582392831,0.0190681987263936,0.0217613127432963
